0 3 2 10    34 42 
0 3 2 11    35 42 
0 3 2 12    33 47 
0 3 2 13    36 47 
0 3 2 14    33 46 
0 3 2 15    36 46 
0 3 2 16    33 45 
0 3 2 17    36 45 
0 3 2 18    33 44 
0 3 2 19    36 44 
0 3 2 20    34 41 
0 3 2 21    35 41 
0 3 2 22    33 43 
0 3 2 23    36 43 
0 3 2 24    33 42 
0 3 2 25    36 42 
0 3 2 26    33 41 
0 3 2 27    37 42 
0 3 2 28    34 40 
0 3 2 29    36 41 
0 3 2 30    33 40 
0 3 2 31    35 40 
0 3 2 32    36 40 
0 3 2 33    37 41 
0 3 2 34    33 39 
0 3 2 35    37 40 
0 3 2 36    34 39 
0 3 2 37    35 39 
0 3 2 38    36 39 
0 3 2 39    37 39 
0 3 2 40    33 38 
0 3 2 41    36 38 
0 3 2 42    33 37 
0 3 2 43    36 37 
0 3 2 44    34 38 
0 3 2 45    35 38 
0 3 2 46    33 36 
0 3 2 47    36 36 
0 3 2 48    33 35 
0 3 2 49    36 35 
0 3 2 50    33 34 
0 3 2 51    36 34 
0 3 2 52    33 33 
0 3 2 53    36 33 
0 3 2 54    34 37 
0 3 2 55    35 37 
0 3 2 56    34 33 
0 3 2 57    35 33 
0 3 2 58    34 34 
0 3 2 59    35 34 
0 3 2 60    34 35 
0 3 2 61    35 35 
0 3 2 62    34 36 
0 3 2 63    35 36 
0 3 3 00    44 37 
0 3 3 01    44 36 
0 3 3 02    45 37 
0 3 3 03    45 36 
0 3 3 04    46 37 
0 3 3 05    46 36 
0 3 3 06    47 37 
0 3 3 07    47 36 
0 3 3 08    43 37 
0 3 3 09    43 36 
0 3 3 10    47 38 
0 3 3 11    47 35 
0 3 3 12    46 38 
0 3 3 13    46 35 
0 3 3 14    45 38 
0 3 3 15    45 35 
0 3 3 16    44 38 
0 3 3 17    42 36 
0 3 3 18    43 38 
0 3 3 19    44 35 
0 3 3 20    42 37 
0 3 3 21    43 35 
0 3 3 22    41 37 
0 3 3 23    42 35 
0 3 3 24    47 34 
0 3 3 25    41 36 
0 3 3 26    45 34 
0 3 3 27    46 34 
0 3 3 28    43 34 
0 3 3 29    44 34 
0 3 3 30    41 34 
0 3 3 31    42 34 
0 3 3 32    40 37 
0 3 3 33    41 35 
0 3 3 34    40 35 
0 3 3 35    40 36 
0 3 3 36    46 33 
0 3 3 37    47 33 
0 3 3 38    44 33 
0 3 3 39    45 33 
0 3 3 40    42 33 
0 3 3 41    43 33 
0 3 3 42    40 34 
0 3 3 43    41 33 
0 3 3 44    39 37 
0 3 3 45    40 33 
0 3 3 46    39 35 
0 3 3 47    39 36 
0 3 3 48    39 33 
0 3 3 49    39 34 
0 3 3 52    38 34 
0 3 3 53    38 33 
0 3 3 55    38 35 
0 3 3 56    38 37 
0 3 3 57    38 36 
0 3 3 58    37 34 
0 3 3 59    37 33 
0 3 3 60    37 38 
0 3 3 61    37 35 
0 3 3 62    37 37 
0 3 3 63    37 36 
0 3 4 00    21 48 
0 3 4 01    22 48 
0 3 4 02    19 48 
0 3 4 03    20 48 
0 3 4 04    26 47 
0 3 4 05    18 48 
0 3 4 06    25 47 
0 3 4 07    17 48 
0 3 4 08    23 47 
0 3 4 09    24 47 
0 3 4 10    21 47 
0 3 4 11    22 47 
0 3 4 12    19 47 
0 3 4 13    20 47 
0 3 4 14    26 46 
0 3 4 15    18 47 
0 3 4 16    25 46 
0 3 4 17    17 47 
0 3 4 18    23 46 
0 3 4 19    24 46 
0 3 4 20    21 46 
0 3 4 21    22 46 
0 3 4 22    19 46 
0 3 4 23    20 46 
0 3 4 24    26 45 
0 3 4 25    18 46 
0 3 4 26    24 45 
0 3 4 27    25 45 
0 3 4 28    22 45 
0 3 4 29    23 45 
0 3 4 30    20 45 
0 3 4 31    21 45 
0 3 4 32    26 44 
0 3 4 33    19 45 
0 3 4 34    25 44 
0 3 4 35    18 45 
0 3 4 36    23 44 
0 3 4 37    24 44 
0 3 4 38    21 44 
0 3 4 39    22 44 
0 3 4 40    19 44 
0 3 4 41    20 44 
0 3 4 42    26 43 
0 3 4 43    25 43 
0 3 4 44    23 43 
0 3 4 45    24 43 
0 3 4 46    21 43 
0 3 4 47    22 43 
0 3 4 48    19 43 
0 3 4 49    20 43 
0 3 4 50    24 42 
0 3 4 51    25 42 
0 3 4 52    26 42 
0 3 4 53    23 42 
0 3 4 54    21 42 
0 3 4 55    22 42 
0 3 4 56    20 41 
0 3 4 57    20 42 
0 3 4 58    22 41 
0 3 4 59    21 41 
0 3 4 60    24 41 
0 3 4 61    23 41 
0 3 4 62    26 41 
0 3 4 63    25 41 
0 4 0 00    40 48 
0 4 0 01    41 48 
0 4 0 02    39 48 
0 4 0 03    42 48 
0 4 0 04    40 47 
0 4 0 05    41 47 
0 4 0 06    39 47 
0 4 0 07    42 47 
0 4 0 08    37 47 
0 4 0 09    38 47 
0 4 0 10    37 46 
0 4 0 11    42 46 
0 4 0 12    38 46 
0 4 0 13    41 46 
0 4 0 14    40 46 
0 4 0 15    39 46 
0 4 0 18    37 45 
0 4 0 20    38 45 
0 4 0 22    39 45 
0 4 0 23    41 45 
0 4 0 24    40 45 
0 4 0 25    42 45 
0 4 0 27    37 44 
0 4 0 28    38 44 
0 4 0 29    39 44 
0 4 0 30    37 43 
0 4 0 31    42 44 
0 4 0 32    40 44 
0 4 0 33    41 44 
0 4 0 34    38 43 
0 4 0 35    38 42 
0 4 0 36    38 41 
0 4 0 37    38 40 
0 4 0 38    38 39 
0 4 0 39    38 38 
0 4 0 40    40 43 
0 4 0 41    42 43 
0 4 0 42    39 43 
0 4 0 43    41 43 
0 4 0 44    39 42 
0 4 0 45    42 42 
0 4 0 46    39 41 
0 4 0 47    42 41 
0 4 0 48    39 40 
0 4 0 49    42 40 
0 4 0 50    39 39 
0 4 0 51    42 39 
0 4 0 52    39 38 
0 4 0 53    42 38 
0 4 0 54    40 42 
0 4 0 55    41 42 
0 4 0 56    40 38 
0 4 0 57    41 38 
0 4 0 58    40 39 
0 4 0 59    41 39 
0 4 0 60    40 40 
0 4 0 61    41 40 
0 4 0 62    40 41 
0 4 0 63    41 41 
0 4 1 00    43 48 
0 4 1 01    44 48 
0 4 1 02    43 49 
0 4 1 03    44 49 
0 4 1 04    43 50 
0 4 1 05    44 50 
0 4 1 06    43 47 
0 4 1 07    44 47 
0 4 1 08    45 50 
0 4 1 09    45 49 
0 4 1 10    45 48 
0 4 1 11    45 47 
0 4 1 12    46 50 
0 4 1 13    46 49 
0 4 1 14    46 48 
0 4 1 15    45 46 
0 4 1 16    43 46 
0 4 1 17    44 46 
0 4 1 18    46 47 
0 4 1 19    47 50 
0 4 1 20    47 49 
0 4 1 21    47 48 
0 4 1 22    47 47 
0 4 1 23    46 46 
0 4 1 24    47 46 
0 4 1 25    44 45 
0 4 1 26    43 45 
0 4 1 27    45 45 
0 4 1 28    46 45 
0 4 1 29    47 45 
0 4 1 33    47 44 
0 4 1 34    43 44 
0 4 1 35    46 44 
0 4 1 37    45 44 
0 4 1 38    47 43 
0 4 1 39    44 44 
0 4 1 40    46 43 
0 4 1 41    47 42 
0 4 1 42    45 43 
0 4 1 43    46 42 
0 4 1 44    43 43 
0 4 1 45    44 43 
0 4 1 46    47 40 
0 4 1 47    47 41 
0 4 1 48    46 41 
0 4 1 49    47 39 
0 4 1 50    46 39 
0 4 1 51    46 40 
0 4 1 52    45 41 
0 4 1 53    45 42 
0 4 1 54    45 39 
0 4 1 55    45 40 
0 4 1 56    43 42 
0 4 1 57    44 42 
0 4 1 58    43 39 
0 4 1 59    44 39 
0 4 1 60    43 40 
0 4 1 61    44 40 
0 4 1 62    43 41 
0 4 1 63    44 41 
0 5 0 00    17 58 
0 5 0 01    18 58 
0 5 0 02    19 57 
0 5 0 03    16 58 
0 5 0 04    21 56 
0 5 0 05    18 57 
0 5 0 06    16 57 
0 5 0 07    17 57 
0 5 0 08    14 57 
0 5 0 09    15 57 
0 5 0 10    20 56 
0 5 0 11    13 57 
0 5 0 12    21 55 
0 5 0 13    19 56 
0 5 0 14    17 56 
0 5 0 15    18 56 
0 5 0 16    15 56 
0 5 0 17    16 56 
0 5 0 18    13 56 
0 5 0 19    14 56 
0 5 0 20    19 55 
0 5 0 21    20 55 
0 5 0 22    21 54 
0 5 0 23    18 55 
0 5 0 24    16 55 
0 5 0 25    17 55 
0 5 0 26    14 55 
0 5 0 27    15 55 
0 5 0 28    20 54 
0 5 0 29    13 55 
0 5 0 30    21 53 
0 5 0 31    19 54 
0 5 0 32    17 54 
0 5 0 33    18 54 
0 5 0 34    15 54 
0 5 0 35    16 54 
0 5 0 36    20 53 
0 5 0 37    14 54 
0 5 0 38    18 53 
0 5 0 39    19 53 
0 5 0 40    21 52 
0 5 0 41    17 53 
0 5 0 42    15 53 
0 5 0 43    16 53 
0 5 0 44    20 52 
0 5 0 45    14 53 
0 5 0 46    18 52 
0 5 0 47    19 52 
0 5 0 48    21 51 
0 5 0 49    17 52 
0 5 0 50    15 52 
0 5 0 51    16 52 
0 5 0 52    20 51 
0 5 0 53    19 51 
0 5 0 54    18 51 
0 5 0 55    17 51 
0 5 0 56    16 51 
0 5 0 57    15 51 
0 5 0 58    21 50 
0 5 0 59    20 50 
0 5 0 60    19 50 
0 5 0 61    18 50 
0 5 0 62    17 50 
0 5 0 63    16 50 
0 5 1 00    24 57 
0 5 1 01    25 57 
0 5 1 02    24 56 
0 5 1 03    25 56 
0 5 1 04    24 58 
0 5 1 05    25 58 
0 5 1 06    23 58 
0 5 1 07    26 58 
0 5 1 08    22 58 
0 5 1 09    26 57 
0 5 1 10    24 55 
0 5 1 11    25 55 
0 5 1 12    21 58 
0 5 1 13    26 56 
0 5 1 14    20 58 
0 5 1 15    26 55 
0 5 1 16    20 57 
0 5 1 17    19 58 
0 5 1 18    21 57 
0 5 1 19    26 54 
0 5 1 20    24 54 
0 5 1 21    25 54 
0 5 1 22    23 57 
0 5 1 23    23 55 
0 5 1 24    23 56 
0 5 1 25    22 57 
0 5 1 26    22 55 
0 5 1 27    22 56 
0 5 1 28    23 54 
0 5 1 29    26 53 
0 5 1 30    24 53 
0 5 1 31    25 53 
0 5 1 32    23 53 
0 5 1 33    22 54 
0 5 1 34    22 52 
0 5 1 35    22 53 
0 5 1 36    23 52 
0 5 1 37    26 52 
0 5 1 38    24 52 
0 5 1 39    25 52 
0 5 1 40    22 51 
0 5 1 41    23 51 
0 5 1 42    22 50 
0 5 1 43    23 50 
0 5 1 44    22 49 
0 5 1 45    21 49 
0 5 1 46    20 49 
0 5 1 47    26 51 
0 5 1 48    24 51 
0 5 1 49    25 51 
0 5 1 50    19 49 
0 5 1 51    18 49 
0 5 1 52    17 49 
0 5 1 53    16 49 
0 5 1 54    23 49 
0 5 1 55    26 50 
0 5 1 56    24 50 
0 5 1 57    25 50 
0 5 1 58    23 48 
0 5 1 59    26 49 
0 5 1 60    24 48 
0 5 1 61    25 48 
0 5 1 62    24 49 
0 5 1 63    25 49 
0 5 2 00    29 56 
0 5 2 01    30 56 
0 5 2 02    29 57 
0 5 2 03    30 57 
0 5 2 04    29 58 
0 5 2 05    30 58 
0 5 2 06    29 55 
0 5 2 07    30 55 
0 5 2 08    28 58 
0 5 2 09    31 58 
0 5 2 10    27 58 
0 5 2 11    31 57 
0 5 2 12    29 54 
0 5 2 13    30 54 
0 5 2 14    28 57 
0 5 2 15    31 56 
0 5 2 16    27 57 
0 5 2 17    31 55 
0 5 2 18    28 56 
0 5 2 19    32 55 
0 5 2 20    27 56 
0 5 2 21    31 54 
0 5 2 22    29 53 
0 5 2 23    30 53 
0 5 2 24    28 55 
0 5 2 25    32 54 
0 5 2 26    27 55 
0 5 2 27    31 53 
0 5 2 28    28 54 
0 5 2 29    32 53 
0 5 2 30    27 54 
0 5 2 31    32 52 
0 5 2 32    29 52 
0 5 2 33    30 52 
0 5 2 34    28 53 
0 5 2 35    31 52 
0 5 2 36    27 53 
0 5 2 37    32 51 
0 5 2 38    28 52 
0 5 2 39    31 51 
0 5 2 40    29 51 
0 5 2 41    30 51 
0 5 2 42    27 52 
0 5 2 43    32 50 
0 5 2 44    28 51 
0 5 2 45    31 50 
0 5 2 46    27 51 
0 5 2 47    32 49 
0 5 2 48    27 50 
0 5 2 49    31 49 
0 5 2 50    29 50 
0 5 2 51    30 50 
0 5 2 52    28 50 
0 5 2 53    27 49 
0 5 2 54    28 49 
0 5 2 55    32 48 
0 5 2 56    26 48 
0 5 2 57    27 48 
0 5 2 58    28 48 
0 5 2 59    31 48 
0 5 2 60    29 48 
0 5 2 61    30 48 
0 5 2 62    29 49 
0 5 2 63    30 49 
0 5 3 00    35 56 
0 5 3 01    36 56 
0 5 3 02    35 55 
0 5 3 03    36 55 
0 5 3 04    35 57 
0 5 3 05    36 57 
0 5 3 06    35 58 
0 5 3 07    36 58 
0 5 3 08    34 58 
0 5 3 09    37 58 
0 5 3 10    35 54 
0 5 3 11    36 54 
0 5 3 12    33 58 
0 5 3 13    37 57 
0 5 3 14    32 58 
0 5 3 15    37 56 
0 5 3 16    33 57 
0 5 3 17    34 57 
0 5 3 18    34 56 
0 5 3 19    32 57 
0 5 3 20    35 53 
0 5 3 21    36 53 
0 5 3 22    33 56 
0 5 3 23    37 55 
0 5 3 24    32 56 
0 5 3 25    37 54 
0 5 3 26    34 55 
0 5 3 27    37 53 
0 5 3 28    33 55 
0 5 3 29    38 53 
0 5 3 30    35 52 
0 5 3 31    36 52 
0 5 3 32    34 54 
0 5 3 33    37 52 
0 5 3 34    33 54 
0 5 3 35    38 52 
0 5 3 36    34 53 
0 5 3 37    38 51 
0 5 3 38    33 53 
0 5 3 39    37 51 
0 5 3 40    35 51 
0 5 3 41    36 51 
0 5 3 42    33 52 
0 5 3 43    34 52 
0 5 3 44    33 51 
0 5 3 45    34 51 
0 5 3 46    33 50 
0 5 3 47    38 50 
0 5 3 48    34 50 
0 5 3 49    37 50 
0 5 3 50    35 50 
0 5 3 51    36 50 
0 5 3 52    33 49 
0 5 3 53    38 49 
0 5 3 54    34 49 
0 5 3 55    37 49 
0 5 3 56    33 48 
0 5 3 57    38 48 
0 5 3 58    35 49 
0 5 3 59    36 49 
0 5 3 60    34 48 
0 5 3 61    37 48 
0 5 3 62    35 48 
0 5 3 63    36 48 
0 6 0 00    40 59 
0 6 0 01    41 59 
0 6 0 02    39 59 
0 6 0 03    42 59 
0 6 0 04    40 58 
0 6 0 05    38 59 
0 6 0 06    39 58 
0 6 0 07    41 58 
0 6 0 08    38 58 
0 6 0 09    42 58 
0 6 0 10    40 57 
0 6 0 11    41 57 
0 6 0 12    39 57 
0 6 0 13    42 57 
0 6 0 14    38 57 
0 6 0 20    40 56 
0 6 0 21    41 56 
0 6 0 22    39 56 
0 6 0 23    42 56 
0 6 0 24    38 56 
0 6 0 28    40 55 
0 6 0 29    41 55 
0 6 0 30    39 55 
0 6 0 32    38 55 
0 6 0 33    42 55 
0 6 0 36    38 54 
0 6 0 38    39 54 
0 6 0 39    42 54 
0 6 0 40    40 54 
0 6 0 41    41 54 
0 6 0 44    39 53 
0 6 0 45    42 53 
0 6 0 46    40 53 
0 6 0 47    41 53 
0 6 0 48    39 49 
0 6 0 49    42 49 
0 6 0 50    39 50 
0 6 0 51    42 50 
0 6 0 52    39 51 
0 6 0 53    42 51 
0 6 0 54    39 52 
0 6 0 55    42 52 
0 6 0 56    40 52 
0 6 0 57    41 52 
0 6 0 58    40 49 
0 6 0 59    41 49 
0 6 0 60    40 50 
0 6 0 61    41 50 
0 6 0 62    40 51 
0 6 0 63    41 51 
0 6 1 00    43 59 
0 6 1 01    44 59 
0 6 1 02    43 58 
0 6 1 03    44 58 
0 6 1 04    43 60 
0 6 1 05    44 60 
0 6 1 06    43 61 
0 6 1 07    44 61 
0 6 1 08    43 62 
0 6 1 09    44 62 
0 6 1 10    45 63 
0 6 1 11    46 63 
0 6 1 12    43 57 
0 6 1 13    44 57 
0 6 1 14    47 64 
0 6 1 15    47 63 
0 6 1 16    45 62 
0 6 1 17    46 62 
0 6 1 18    47 62 
0 6 1 19    45 59 
0 6 1 20    43 56 
0 6 1 21    44 56 
0 6 1 22    45 60 
0 6 1 23    45 61 
0 6 1 24    45 57 
0 6 1 25    45 58 
0 6 1 26    45 56 
0 6 1 27    46 61 
0 6 1 28    47 61 
0 6 1 29    46 60 
0 6 1 30    43 55 
0 6 1 31    44 55 
0 6 1 32    47 60 
0 6 1 33    46 59 
0 6 1 34    47 59 
0 6 1 35    46 58 
0 6 1 36    47 58 
0 6 1 37    46 57 
0 6 1 38    47 57 
0 6 1 39    46 56 
0 6 1 40    43 54 
0 6 1 41    44 54 
0 6 1 42    47 56 
0 6 1 43    45 55 
0 6 1 44    46 55 
0 6 1 45    47 55 
0 6 1 46    45 54 
0 6 1 47    46 54 
0 6 1 48    47 54 
0 6 1 49    45 53 
0 6 1 50    43 53 
0 6 1 51    44 53 
0 6 1 52    46 53 
0 6 1 53    47 53 
0 6 1 54    47 52 
0 6 1 55    46 52 
0 6 1 56    45 52 
0 6 1 57    47 51 
0 6 1 58    43 52 
0 6 1 59    44 52 
0 6 1 60    45 51 
0 6 1 61    46 51 
0 6 1 62    43 51 
0 6 1 63    44 51 
0 7 0 00    16 68 
0 7 0 01    17 68 
0 7 0 02    09 67 
0 7 0 03    08 67 
0 7 0 04    11 67 
0 7 0 05    10 67 
0 7 0 06    16 67 
0 7 0 07    17 67 
0 7 0 08    13 67 
0 7 0 09    15 67 
0 7 0 10    12 67 
0 7 0 11    14 67 
0 7 0 12    16 66 
0 7 0 13    17 66 
0 7 0 14    10 66 
0 7 0 15    09 66 
0 7 0 16    12 66 
0 7 0 17    11 66 
0 7 0 18    14 66 
0 7 0 19    15 66 
0 7 0 20    09 65 
0 7 0 21    13 66 
0 7 0 22    16 65 
0 7 0 23    17 65 
0 7 0 24    11 65 
0 7 0 25    10 65 
0 7 0 26    14 65 
0 7 0 27    15 65 
0 7 0 28    12 65 
0 7 0 29    13 65 
0 7 0 30    16 64 
0 7 0 31    17 64 
0 7 0 32    11 64 
0 7 0 33    10 64 
0 7 0 34    14 64 
0 7 0 35    15 64 
0 7 0 36    12 64 
0 7 0 37    13 64 
0 7 0 38    16 63 
0 7 0 39    17 63 
0 7 0 40    11 63 
0 7 0 41    10 63 
0 7 0 42    13 63 
0 7 0 43    12 63 
0 7 0 44    14 63 
0 7 0 45    15 63 
0 7 0 46    11 62 
0 7 0 47    10 62 
0 7 0 48    16 62 
0 7 0 49    17 62 
0 7 0 50    14 62 
0 7 0 51    15 62 
0 7 0 52    12 62 
0 7 0 53    13 62 
0 7 0 54    12 61 
0 7 0 55    11 61 
0 7 0 56    16 61 
0 7 0 57    17 61 
0 7 0 58    14 61 
0 7 0 59    15 61 
0 7 0 60    11 60 
0 7 0 61    13 61 
0 7 0 62    13 60 
0 7 0 63    12 60 
0 7 1 00    20 68 
0 7 1 01    21 68 
0 7 1 02    20 67 
0 7 1 03    21 67 
0 7 1 04    19 68 
0 7 1 05    22 68 
0 7 1 06    18 68 
0 7 1 07    22 67 
0 7 1 08    19 67 
0 7 1 09    22 66 
0 7 1 10    20 66 
0 7 1 11    21 66 
0 7 1 12    18 67 
0 7 1 13    19 66 
0 7 1 14    18 66 
0 7 1 15    18 65 
0 7 1 16    19 65 
0 7 1 17    18 64 
0 7 1 18    20 65 
0 7 1 19    21 65 
0 7 1 20    19 64 
0 7 1 21    22 65 
0 7 1 22    18 63 
0 7 1 23    19 63 
0 7 1 24    14 60 
0 7 1 25    15 60 
0 7 1 26    16 60 
0 7 1 27    22 64 
0 7 1 28    20 64 
0 7 1 29    21 64 
0 7 1 30    17 60 
0 7 1 31    18 60 
0 7 1 32    12 59 
0 7 1 33    13 59 
0 7 1 34    18 62 
0 7 1 35    19 62 
0 7 1 36    20 63 
0 7 1 37    21 63 
0 7 1 38    18 61 
0 7 1 39    22 63 
0 7 1 40    19 61 
0 7 1 41    14 59 
0 7 1 42    15 59 
0 7 1 43    16 59 
0 7 1 44    20 62 
0 7 1 45    21 62 
0 7 1 46    17 59 
0 7 1 47    22 62 
0 7 1 48    18 59 
0 7 1 49    19 60 
0 7 1 50    12 58 
0 7 1 51    13 58 
0 7 1 52    14 58 
0 7 1 53    22 61 
0 7 1 54    20 61 
0 7 1 55    21 61 
0 7 1 56    15 58 
0 7 1 57    22 59 
0 7 1 58    19 59 
0 7 1 59    21 59 
0 7 1 60    20 59 
0 7 1 61    22 60 
0 7 1 62    20 60 
0 7 1 63    21 60 
0 7 2 00    25 68 
0 7 2 01    26 68 
0 7 2 02    25 69 
0 7 2 03    26 69 
0 7 2 04    25 70 
0 7 2 05    26 70 
0 7 2 06    24 70 
0 7 2 07    27 70 
0 7 2 08    25 67 
0 7 2 09    26 67 
0 7 2 10    23 70 
0 7 2 11    27 69 
0 7 2 12    24 69 
0 7 2 13    27 68 
0 7 2 14    23 69 
0 7 2 15    27 67 
0 7 2 16    25 66 
0 7 2 17    26 66 
0 7 2 18    23 68 
0 7 2 19    27 66 
0 7 2 20    24 67 
0 7 2 21    24 68 
0 7 2 22    24 66 
0 7 2 23    23 67 
0 7 2 24    25 65 
0 7 2 25    26 65 
0 7 2 26    23 66 
0 7 2 27    27 65 
0 7 2 28    24 65 
0 7 2 29    23 65 
0 7 2 30    23 64 
0 7 2 31    24 64 
0 7 2 32    23 63 
0 7 2 33    24 63 
0 7 2 34    25 64 
0 7 2 35    26 64 
0 7 2 36    23 62 
0 7 2 37    27 64 
0 7 2 38    23 61 
0 7 2 39    23 60 
0 7 2 40    24 61 
0 7 2 41    28 60 
0 7 2 42    25 63 
0 7 2 43    26 63 
0 7 2 44    23 59 
0 7 2 45    27 63 
0 7 2 46    24 60 
0 7 2 47    28 59 
0 7 2 48    24 59 
0 7 2 49    27 60 
0 7 2 51    27 62 
0 7 2 52    25 62 
0 7 2 53    26 62 
0 7 2 55    27 59 
0 7 2 56    24 62 
0 7 2 57    26 59 
0 7 2 58    25 59 
0 7 2 59    27 61 
0 7 2 60    25 61 
0 7 2 61    26 61 
0 7 2 62    25 60 
0 7 2 63    26 60 
0 7 3 00    30 68 
0 7 3 01    31 68 
0 7 3 02    30 69 
0 7 3 03    31 69 
0 7 3 04    30 67 
0 7 3 05    31 67 
0 7 3 06    30 70 
0 7 3 07    31 70 
0 7 3 08    30 71 
0 7 3 09    31 71 
0 7 3 10    32 71 
0 7 3 11    32 70 
0 7 3 12    32 69 
0 7 3 13    32 68 
0 7 3 14    30 66 
0 7 3 15    31 66 
0 7 3 16    32 67 
0 7 3 17    32 66 
0 7 3 18    28 71 
0 7 3 19    29 71 
0 7 3 20    28 70 
0 7 3 21    29 70 
0 7 3 22    30 65 
0 7 3 23    31 65 
0 7 3 24    29 69 
0 7 3 25    32 65 
0 7 3 26    29 68 
0 7 3 27    28 69 
0 7 3 28    29 67 
0 7 3 29    28 68 
0 7 3 30    30 64 
0 7 3 31    31 64 
0 7 3 32    28 67 
0 7 3 33    32 64 
0 7 3 34    28 66 
0 7 3 35    29 66 
0 7 3 36    28 65 
0 7 3 37    29 65 
0 7 3 38    28 64 
0 7 3 39    29 64 
0 7 3 40    30 63 
0 7 3 41    31 63 
0 7 3 42    29 63 
0 7 3 43    32 63 
0 7 3 44    28 63 
0 7 3 45    28 62 
0 7 3 46    29 62 
0 7 3 47    32 62 
0 7 3 48    30 62 
0 7 3 49    31 62 
0 7 3 50    28 61 
0 7 3 51    32 61 
0 7 3 52    29 61 
0 7 3 53    33 59 
0 7 3 54    29 60 
0 7 3 55    32 60 
0 7 3 56    29 59 
0 7 3 57    32 59 
0 7 3 58    30 61 
0 7 3 59    31 61 
0 7 3 60    30 59 
0 7 3 61    31 59 
0 7 3 62    30 60 
0 7 3 63    31 60 
0 7 4 00    35 68 
0 7 4 01    36 68 
0 7 4 02    35 69 
0 7 4 03    36 69 
0 7 4 04    35 67 
0 7 4 05    36 67 
0 7 4 06    35 70 
0 7 4 07    36 70 
0 7 4 08    35 71 
0 7 4 09    36 71 
0 7 4 10    34 71 
0 7 4 11    37 71 
0 7 4 12    35 66 
0 7 4 13    36 66 
0 7 4 14    33 71 
0 7 4 15    37 70 
0 7 4 16    34 70 
0 7 4 17    37 69 
0 7 4 18    33 70 
0 7 4 19    37 68 
0 7 4 20    35 65 
0 7 4 21    36 65 
0 7 4 22    34 69 
0 7 4 23    37 67 
0 7 4 24    33 69 
0 7 4 25    37 66 
0 7 4 26    34 68 
0 7 4 27    37 65 
0 7 4 28    33 68 
0 7 4 29    37 64 
0 7 4 30    35 64 
0 7 4 31    36 64 
0 7 4 32    33 67 
0 7 4 33    34 67 
0 7 4 34    33 66 
0 7 4 35    34 66 
0 7 4 36    33 65 
0 7 4 37    34 65 
0 7 4 38    35 63 
0 7 4 39    36 63 
0 7 4 40    34 64 
0 7 4 41    37 63 
0 7 4 42    34 63 
0 7 4 43    33 64 
0 7 4 44    33 62 
0 7 4 45    33 63 
0 7 4 46    33 61 
0 7 4 47    34 62 
0 7 4 48    35 62 
0 7 4 49    36 62 
0 7 4 50    34 61 
0 7 4 51    37 62 
0 7 4 52    33 60 
0 7 4 53    37 61 
0 7 4 54    34 60 
0 7 4 55    37 60 
0 7 4 56    35 61 
0 7 4 57    36 61 
0 7 4 58    34 59 
0 7 4 59    37 59 
0 7 4 60    35 59 
0 7 4 61    36 59 
0 7 4 62    35 60 
0 7 4 63    36 60 
1 0 0 00    40 70 
1 0 0 01    41 70 
1 0 0 02    40 71 
1 0 0 03    41 71 
1 0 0 04    40 72 
1 0 0 05    41 72 
1 0 0 06    40 69 
1 0 0 07    41 69 
1 0 0 08    39 72 
1 0 0 09    42 72 
1 0 0 10    39 71 
1 0 0 11    42 71 
1 0 0 12    39 70 
1 0 0 13    42 70 
1 0 0 14    38 71 
1 0 0 15    42 69 
1 0 0 16    40 68 
1 0 0 17    41 68 
1 0 0 18    38 70 
1 0 0 19    42 68 
1 0 0 20    39 69 
1 0 0 21    42 67 
1 0 0 22    39 68 
1 0 0 23    38 69 
1 0 0 24    40 67 
1 0 0 25    41 67 
1 0 0 26    39 67 
1 0 0 27    38 68 
1 0 0 28    38 67 
1 0 0 29    38 66 
1 0 0 30    39 66 
1 0 0 31    42 66 
1 0 0 32    40 66 
1 0 0 33    41 66 
1 0 0 34    38 65 
1 0 0 35    38 64 
1 0 0 36    38 63 
1 0 0 37    39 64 
1 0 0 38    39 65 
1 0 0 39    42 65 
1 0 0 40    40 65 
1 0 0 41    41 65 
1 0 0 42    38 62 
1 0 0 43    39 63 
1 0 0 44    39 62 
1 0 0 45    42 64 
1 0 0 46    38 61 
1 0 0 47    42 63 
1 0 0 48    38 60 
1 0 0 49    42 62 
1 0 0 50    40 64 
1 0 0 51    41 64 
1 0 0 52    39 61 
1 0 0 53    42 61 
1 0 0 54    39 60 
1 0 0 55    42 60 
1 0 0 56    40 60 
1 0 0 57    41 60 
1 0 0 58    40 63 
1 0 0 59    41 63 
1 0 0 60    40 61 
1 0 0 61    41 61 
1 0 0 62    40 62 
1 0 0 63    41 62 
1 0 1 00    43 70 
1 0 1 01    44 70 
1 0 1 02    43 71 
1 0 1 03    44 74 
1 0 1 04    43 69 
1 0 1 05    44 69 
1 0 1 06    43 72 
1 0 1 07    45 75 
1 0 1 08    43 73 
1 0 1 09    45 76 
1 0 1 10    43 74 
1 0 1 11    46 77 
1 0 1 12    46 76 
1 0 1 13    47 77 
1 0 1 14    43 68 
1 0 1 15    44 68 
1 0 1 16    44 73 
1 0 1 17    44 72 
1 0 1 18    44 71 
1 0 1 19    47 76 
1 0 1 20    46 75 
1 0 1 21    47 75 
1 0 1 22    43 67 
1 0 1 23    44 67 
1 0 1 24    45 74 
1 0 1 25    46 74 
